mileage,make,fuel,gear,offerType,price,hp,year
120683,45,2,0,4,11000,179.0,2015
86700,39,2,1,4,11000,109.0,2015
64100,57,7,1,4,11100,86.0,2015
107671,57,2,1,4,11280,110.0,2015
87908,25,7,0,4,11300,166.0,2015
157412,43,2,0,4,9480,170.0,2016
92721,43,2,1,4,9480,136.0,2016
33990,57,7,1,4,9480,60.0,2016
43483,57,7,1,4,9480,60.0,2016
199415,49,2,0,4,9490,150.0,2016
183454,50,2,1,4,9490,150.0,2016
45400,41,7,0,4,9490,80.0,2016
53650,41,7,1,4,9490,80.0,2016
21000,48,7,1,4,9490,90.0,2016
93800,50,2,1,4,9499,90.0,2016
67240,43,7,1,4,9650,87.0,2016
79775,23,2,1,4,9680,120.0,2016
79775,23,2,1,4,9680,120.0,2016
73771,50,7,1,4,9680,90.0,2016
88950,50,2,1,4,9750,90.0,2016
149725,42,7,1,4,9780,116.0,2016
122000,43,2,0,4,9790,136.0,2016
96500,43,7,1,4,9800,120.0,2016
74000,57,7,1,4,9850,90.0,2016
99672,43,7,2,4,8199,75.0,2017
36525,22,7,1,4,8199,69.0,2017
96300,48,2,1,4,8211,75.0,2017
106586,23,2,1,4,8280,120.0,2017
130824,43,2,1,4,8280,110.0,2017
130824,43,2,1,4,8280,110.0,2017
28500,57,7,1,4,8290,60.0,2017
48696,57,7,1,4,8350,60.0,2017
129727,43,2,1,4,8380,136.0,2017
66900,57,7,1,4,8450,60.0,2017
98509,43,2,1,4,8480,110.0,2017
171938,23,2,1,4,8480,120.0,2017
98509,43,2,1,4,8480,110.0,2017
98509,43,2,1,4,8480,110.0,2017
177341,43,7,1,4,8480,125.0,2017
170669,43,7,0,4,8480,150.0,2017
215593,43,2,0,4,8480,170.0,2017
139476,49,2,1,4,8480,116.0,2017
180621,43,2,0,4,8490,136.0,2017
180621,43,2,0,4,8490,136.0,2017
68001,25,7,1,4,9399,84.0,2018
45143,23,7,1,4,9445,86.0,2018
28473,23,7,1,4,9450,71.0,2018
100893,43,2,1,4,9480,110.0,2018
130964,43,7,1,4,9480,101.0,2018
148954,43,2,1,4,9480,110.0,2018
148954,43,2,1,4,9480,110.0,2018
138329,43,2,0,4,9480,136.0,2018
87774,43,2,1,4,9480,95.0,2018
135793,23,2,1,4,9480,120.0,2018
37315,43,7,1,4,9490,90.0,2018
36966,43,7,1,4,9490,90.0,2018
125000,18,7,1,4,9490,125.0,2018
20992,57,7,1,4,9490,60.0,2018
101777,23,2,0,4,9580,120.0,2018
134609,43,2,0,4,9680,136.0,2018
154031,23,2,0,4,9680,150.0,2018
25889,22,7,1,4,9690,69.0,2018
27083,57,7,1,0,9735,60.0,2018
31850,25,7,1,4,9790,75.0,2018
35830,48,2,1,4,12990,75.0,2019
13990,43,7,1,4,12990,90.0,2019
8464,43,7,1,4,12990,90.0,2019
25000,23,7,1,4,12990,86.0,2019
8548,43,7,1,4,13175,87.0,2019
12455,43,7,1,4,13175,87.0,2019
29700,50,7,1,4,13250,110.0,2019
26011,60,7,0,4,13250,90.0,2019
53554,43,7,1,4,13290,83.0,2019
39600,57,7,1,4,13300,95.0,2019
16500,48,7,1,4,13450,90.0,2019
37378,50,7,1,4,13490,75.0,2019
13910,23,7,1,4,13490,86.0,2019
12374,23,7,1,4,13490,86.0,2019
17089,23,7,1,4,13490,86.0,2019
19512,23,7,1,4,13490,86.0,2019
21840,23,7,1,4,13490,86.0,2019
21100,49,7,1,4,13590,80.0,2019
28713,43,7,1,4,13590,105.0,2019
6000,48,7,1,0,13590,90.0,2019
341,25,7,1,4,13950,101.0,2020
11200,49,1,1,1,13950,90.0,2020
20,50,7,1,3,13950,95.0,2020
5,23,7,1,3,13989,75.0,2020
10,48,7,1,4,13990,90.0,2020
15,18,7,1,4,13990,101.0,2020
10,22,7,0,3,13990,69.0,2020
20,18,7,1,4,13990,101.0,2020
20,18,7,1,4,13990,101.0,2020
3075,43,7,1,4,13990,75.0,2020
20,50,7,1,3,14150,95.0,2020
12790,43,7,1,4,14290,101.0,2020
10,23,7,1,3,14384,101.0,2020
5,22,7,1,3,14390,95.0,2020
4820,43,7,1,4,14445,101.0,2020
20,22,7,1,3,14450,69.0,2020
10900,43,7,1,4,14480,75.0,2020
14559,57,7,1,4,14490,80.0,2020
25,22,5,1,3,14490,69.0,2020
15,50,7,1,4,14490,95.0,2020
20,48,7,1,4,16990,91.0,2021
20,48,7,1,4,16990,91.0,2021
20,18,7,1,3,16990,91.0,2021
800,38,5,1,0,16990,90.0,2021
10,43,7,1,4,16990,75.0,2021
10,31,7,1,3,16990,101.0,2021
10,31,7,1,3,16990,101.0,2021
2100,18,7,1,4,17195,131.0,2021
3500,57,7,1,4,17250,80.0,2021
0,48,7,1,3,17250,91.0,2021
100,49,7,1,3,17290,90.0,2021
50,57,7,1,4,17380,95.0,2021
50,43,7,1,4,17390,101.0,2021
2,43,7,1,4,17390,101.0,2021
2,18,7,1,3,17400,90.0,2021
2,18,7,1,3,17400,90.0,2021
2,18,7,1,3,17400,90.0,2021
5,43,7,0,4,17445,101.0,2021
5,43,7,0,4,17445,101.0,2021
500,50,7,1,0,17480,95.0,2021
69316,60,7,0,4,4990,71.0,2011
92000,43,7,1,4,4990,87.0,2011
78000,13,7,1,4,4990,68.0,2011
106100,43,7,1,4,4990,86.0,2011
208940,39,7,1,4,4990,136.0,2011
49900,41,7,1,4,4990,75.0,2011
74500,57,7,1,4,4990,60.0,2011
100000,48,7,1,4,4995,75.0,2011
150000,39,7,1,4,4999,136.0,2011
82000,19,7,1,4,4999,91.0,2011
115700,43,7,1,4,4999,101.0,2011
121500,57,7,1,4,4999,69.0,2011
100000,31,2,1,4,4999,116.0,2011
103000,38,2,1,4,4999,95.0,2011
95000,22,7,1,4,4999,105.0,2011
107000,39,7,1,4,5000,95.0,2011
99000,45,2,1,4,5000,92.0,2011
76799,43,7,1,4,5000,101.0,2011
176000,6,7,1,4,5500,102.0,2012
84000,22,7,1,4,5500,77.0,2012
115717,50,7,1,4,5500,86.0,2012
190000,43,2,1,4,5500,160.0,2012
172000,43,7,1,4,5592,140.0,2012
86092,50,7,1,4,5599,86.0,2012
141701,43,2,1,4,5599,110.0,2012
191670,43,2,1,4,5600,131.0,2012
111000,43,2,1,4,5600,110.0,2012
115000,22,7,1,4,5650,69.0,2012
106201,49,7,1,4,5650,86.0,2012
150000,43,2,1,4,5690,131.0,2012
92750,50,7,1,4,5690,86.0,2012
65625,43,7,1,4,5700,69.0,2012
114000,41,7,1,4,5700,117.0,2012
82500,22,7,1,4,5740,69.0,2012
97500,25,7,1,4,5750,77.0,2012
110000,43,7,1,4,5750,140.0,2012
28000,43,7,1,4,6750,87.0,2013
104000,6,7,1,4,6790,136.0,2013
118700,23,7,1,4,6790,101.0,2013
70000,43,7,1,4,6799,69.0,2013
87000,23,7,1,4,6800,125.0,2013
72000,48,2,1,4,6800,75.0,2013
79000,49,7,1,4,6800,69.0,2013
100200,23,7,1,4,6850,125.0,2013
93564,22,7,1,4,6890,120.0,2013
76400,25,7,1,4,6890,86.0,2013
69000,22,7,1,4,6900,69.0,2013
113000,43,7,1,4,6900,140.0,2013
126000,23,2,1,4,6900,116.0,2013
129000,49,2,1,4,6930,90.0,2013
129977,45,7,1,4,6950,156.0,2013
110000,43,2,1,4,6950,125.0,2013
54400,22,7,1,4,6980,69.0,2013
120900,43,7,1,4,6980,140.0,2013
215000,57,2,1,4,6990,110.0,2013
74000,24,7,1,4,6990,99.0,2013
42500,60,3,0,4,6900,48.0,2014
93000,23,9,1,4,6900,92.0,2014
93000,23,7,1,4,6900,92.0,2014
101383,50,7,1,4,6900,105.0,2014
139900,43,2,1,4,6900,120.0,2014
132200,13,2,0,4,6900,114.0,2014
150800,43,2,1,4,6950,131.0,2014
95700,45,7,1,4,6970,82.0,2014
50000,43,7,1,4,6974,69.0,2014
71716,18,7,1,4,6990,90.0,2014
52700,13,7,1,4,6990,82.0,2014
126000,57,7,1,4,6990,86.0,2014
129000,23,2,1,4,6990,116.0,2014
215500,43,2,0,4,6990,163.0,2014
37500,13,7,1,4,6990,82.0,2014
88000,42,7,1,4,6995,80.0,2014
85000,43,7,1,4,6995,69.0,2014
85340,43,7,1,4,6999,101.0,2014
83017,43,7,1,4,7000,101.0,2014
50000,49,7,1,4,7000,75.0,2014
82000,22,7,1,4,7400,69.0,2015
52390,49,7,1,4,7430,75.0,2015
58599,48,3,0,4,7440,88.0,2015
41500,25,7,1,4,7450,67.0,2015
47600,55,7,1,4,7450,69.0,2015
62500,48,7,1,4,7450,73.0,2015
108100,49,7,1,4,7450,105.0,2015
109000,43,7,1,4,7490,101.0,2015
95309,43,7,1,4,7490,116.0,2015
67785,18,2,1,4,7490,90.0,2015
179200,45,2,1,4,7490,120.0,2015
114000,43,2,1,4,7495,110.0,2015
12661,23,7,1,4,7499,82.0,2015
97000,43,2,1,4,7500,95.0,2015
115000,23,2,1,4,7500,116.0,2015
11000,45,7,1,4,7500,82.0,2015
44950,60,7,1,4,7580,71.0,2015
123000,57,7,1,4,7599,105.0,2015
26000,38,7,1,4,7599,84.0,2015
50300,50,7,1,4,7000,75.0,2016
170000,45,2,0,4,7000,120.0,2016
53000,41,7,1,4,7000,80.0,2016
46950,48,3,0,4,7000,58.0,2016
72800,43,7,1,4,7090,69.0,2016
28400,57,7,1,4,7190,60.0,2016
61500,23,7,1,4,7200,82.0,2016
28850,60,7,1,4,7200,71.0,2016
68600,45,7,1,4,7250,68.0,2016
148000,23,2,1,4,7250,105.0,2016
45689,48,7,1,4,7250,73.0,2016
19994,57,7,1,4,7289,60.0,2016
35000,60,7,1,4,7300,71.0,2016
95800,13,2,1,4,7350,99.0,2016
10797,57,7,1,4,7380,60.0,2016
65000,57,7,1,4,7390,60.0,2016
94000,57,7,1,4,7400,60.0,2016
24990,57,7,1,4,7400,60.0,2016
62930,57,7,1,4,7400,60.0,2016
64000,57,7,1,4,7400,75.0,2016
190000,39,2,0,4,26499,170.0,2018
25000,37,7,0,4,26860,192.0,2018
12000,43,7,1,4,26900,165.0,2018
48697,5,7,0,4,26920,150.0,2018
74725,23,2,0,4,26990,209.0,2018
47560,23,2,0,4,27270,190.0,2018
65290,6,2,0,4,27820,190.0,2018
71650,6,2,0,4,27860,190.0,2018
74010,5,2,0,4,27960,190.0,2018
46525,58,4,0,4,28339,220.0,2018
43206,6,7,0,4,28670,192.0,2018
35967,6,2,0,4,28860,190.0,2018
18459,57,7,0,4,28960,245.0,2018
40613,6,7,0,4,28999,184.0,2018
140000,5,2,0,4,28999,190.0,2018
120000,6,2,0,4,29499,190.0,2018
30000,39,7,0,4,29799,184.0,2018
73000,39,2,0,4,29799,194.0,2018
22000,5,7,0,4,38000,190.0,2019
11531,23,7,1,1,17680,140.0,2020
20,38,7,1,3,17987,90.0,2020
27436,23,7,1,4,18240,125.0,2020
21200,23,2,0,4,18887,120.0,2020
28103,23,2,0,4,19039,150.0,2020
11309,23,2,0,4,19779,120.0,2020
25262,23,2,0,1,19889,150.0,2020
14685,23,7,1,0,19999,125.0,2020
23300,23,7,1,1,20270,155.0,2020
6900,23,2,1,1,20370,101.0,2020
26170,50,7,0,4,20490,150.0,2020
8685,6,2,1,4,20930,116.0,2020
14926,42,7,0,1,20970,159.0,2020
19750,49,7,0,4,20990,150.0,2020
28251,23,2,0,1,21229,150.0,2020
22990,23,2,0,1,21339,150.0,2020
17100,23,7,1,1,21440,200.0,2020
6550,23,5,1,1,21669,125.0,2020
14650,50,7,1,4,21890,150.0,2020
13490,50,7,1,4,21890,150.0,2020
30,48,7,0,3,23450,140.0,2021
10,53,5,1,3,23900,129.0,2021
30,57,7,0,4,23990,110.0,2021
29,38,7,1,3,23990,122.0,2021
5000,13,7,1,4,24100,131.0,2021
60,57,7,1,4,24870,131.0,2021
150,13,7,0,4,24900,131.0,2021
99,31,7,0,3,24990,105.0,2021
2500,50,7,0,0,25890,110.0,2021
1588,48,7,0,0,26680,140.0,2021
200,45,7,0,0,27590,131.0,2021
109,38,7,0,0,27690,122.0,2021
38,30,7,0,3,27990,150.0,2021
1500,31,5,0,0,28900,105.0,2021
1500,50,7,1,0,29990,150.0,2021
1210,31,7,0,0,29990,140.0,2021
3000,31,7,0,0,30590,204.0,2021
398,31,5,0,0,31300,105.0,2021
20,49,7,0,3,31499,150.0,2021
900,45,3,0,0,32500,77.0,2021
16400,45,7,0,4,6900,120.0,2011
119500,23,7,0,4,6900,97.0,2011
115219,57,7,1,4,6900,105.0,2011
98221,45,7,0,4,6900,156.0,2011
155500,5,2,1,4,6900,105.0,2011
148000,37,7,1,4,6900,122.0,2011
94000,24,7,1,4,6950,99.0,2011
56410,23,7,1,4,6950,82.0,2011
80950,55,7,1,4,6950,99.0,2011
169521,49,2,1,4,6955,75.0,2011
85888,24,7,0,4,6980,99.0,2011
79550,55,7,1,4,6980,99.0,2011
116000,57,2,1,4,6990,105.0,2011
141493,48,7,1,4,6990,131.0,2011
69000,25,7,1,4,6990,128.0,2011
129500,57,7,1,4,6995,86.0,2011
109494,13,7,1,4,6996,120.0,2011
139990,43,2,1,4,6998,160.0,2011
143000,57,7,1,4,6999,160.0,2011
100000,23,7,0,4,7950,125.0,2012
64974,57,7,1,4,7950,86.0,2012
79987,37,7,1,4,7950,75.0,2012
99860,50,7,1,4,7950,105.0,2012
132658,57,7,1,4,7950,105.0,2012
71452,57,7,0,4,7950,90.0,2012
146389,57,7,1,4,7970,160.0,2012
46500,23,2,1,4,7980,116.0,2012
75600,57,7,1,4,7980,80.0,2012
207948,57,1,1,4,7990,150.0,2012
159000,57,2,0,4,7990,140.0,2012
122362,57,7,1,4,7990,105.0,2012
104547,43,7,1,4,7990,140.0,2012
177203,25,7,1,4,7990,135.0,2012
145000,23,2,0,4,7990,140.0,2012
86350,45,7,1,4,7995,120.0,2012
139000,57,2,1,4,8000,105.0,2012
123500,6,7,1,4,8000,136.0,2012
103000,11,2,0,4,8200,163.0,2012
51362,22,7,1,4,8990,69.0,2013
51362,22,7,1,4,8990,69.0,2013
106000,57,2,1,4,8990,75.0,2013
35400,42,3,0,4,8998,109.0,2013
31391,42,7,1,4,8998,117.0,2013
99930,11,7,1,4,8998,140.0,2013
187830,6,2,0,4,8999,184.0,2013
98795,49,7,1,4,9000,122.0,2013
232800,6,2,0,4,9299,184.0,2013
216000,39,2,0,4,9299,136.0,2013
76400,57,7,1,4,9300,86.0,2013
58000,23,2,0,4,9300,116.0,2013
202000,57,2,1,4,9300,102.0,2013
80000,6,2,1,4,9300,116.0,2013
71000,57,7,1,4,9400,105.0,2013
97500,50,2,1,4,9400,105.0,2013
94732,23,7,1,4,9449,150.0,2013
134200,39,2,1,4,9480,109.0,2013
92000,43,7,1,4,9490,140.0,2013
64000,37,2,1,4,9498,90.0,2013
104357,57,7,1,4,9597,86.0,2014
62000,50,7,0,4,9650,122.0,2014
59574,43,7,1,4,9650,87.0,2014
59000,25,2,1,4,9700,136.0,2014
92000,37,7,1,4,9750,136.0,2014
215410,22,2,1,4,9850,116.0,2014
63260,57,7,1,4,9899,86.0,2014
75900,5,2,1,4,9900,105.0,2014
103023,50,7,0,4,9900,105.0,2014
199000,39,2,1,4,9900,136.0,2014
81662,37,7,1,4,9950,102.0,2014
25270,42,7,1,4,9950,117.0,2014
53990,23,7,1,4,9980,101.0,2014
32000,31,7,1,4,9980,135.0,2014
149000,23,2,1,4,9990,116.0,2014
149000,23,2,1,4,9990,116.0,2014
76900,45,7,1,4,9990,156.0,2014
178000,38,2,1,4,9990,150.0,2014
128368,25,7,1,4,9990,135.0,2014
58000,43,7,1,4,9995,140.0,2014
37058,55,5,0,4,10330,101.0,2015
100140,45,7,1,4,10440,131.0,2015
56500,43,7,1,4,10450,150.0,2015
99989,43,2,1,4,10450,136.0,2015
80100,57,7,1,4,10450,110.0,2015
54420,55,7,1,4,10480,99.0,2015
75941,57,7,1,4,10490,86.0,2015
31700,48,7,1,4,10490,116.0,2015
96002,57,2,1,4,10499,110.0,2015
83000,25,2,1,4,10500,116.0,2015
57870,23,7,1,4,10500,101.0,2015
176000,57,2,1,4,10500,150.0,2015
37000,57,7,1,4,10500,86.0,2015
43000,23,7,1,4,10501,125.0,2015
34286,43,7,0,4,10600,120.0,2015
106500,45,7,1,4,10600,131.0,2015
72800,57,7,1,4,10649,75.0,2015
76430,57,7,1,4,10650,110.0,2015
27667,43,7,1,4,10750,150.0,2015
66400,18,7,1,4,9590,114.0,2016
128000,57,7,1,4,9600,116.0,2016
160600,39,2,1,4,9639,90.0,2016
123937,48,2,1,4,9680,131.0,2016
52900,25,7,1,4,9699,84.0,2016
112000,51,2,1,4,9750,116.0,2016
57500,50,7,1,4,9750,90.0,2016
75000,18,2,1,4,9750,90.0,2016
82362,25,7,1,4,9750,101.0,2016
42905,43,7,1,4,9779,87.0,2016
90697,57,7,1,4,9790,75.0,2016
215000,22,2,1,4,9900,116.0,2016
2900,22,2,1,4,9900,75.0,2016
42210,25,7,1,4,9970,125.0,2016
12812,48,3,0,4,9975,92.0,2016
42000,25,7,1,4,9980,135.0,2016
57709,43,7,1,4,9980,105.0,2016
13500,48,3,0,4,7900,88.0,2017
45800,43,7,1,4,7900,69.0,2017
11400,57,7,1,4,7950,60.0,2017
41452,57,7,1,4,7950,60.0,2017
10780,43,7,1,4,7950,69.0,2017
81500,23,7,1,4,7950,101.0,2017
76972,22,7,1,4,7990,95.0,2017
20600,55,7,1,4,7990,69.0,2017
24300,55,7,1,4,7990,69.0,2017
31500,57,7,1,4,7990,60.0,2017
69300,23,7,1,4,7990,65.0,2017
84665,23,7,1,4,7990,60.0,2017
80400,23,7,1,4,7990,60.0,2017
153600,48,2,1,4,7999,90.0,2017
18353,57,7,1,4,8000,60.0,2017
35019,57,7,1,4,8112,60.0,2017
24900,25,7,1,4,8200,87.0,2017
65743,23,7,1,4,8300,65.0,2017
72192,23,7,1,4,8300,65.0,2017
36500,41,7,1,4,8350,80.0,2017
46045,50,7,1,4,10650,75.0,2018
44952,45,7,1,4,10691,82.0,2018
53400,13,7,1,4,10850,82.0,2018
23600,43,2,1,4,10850,75.0,2018
20255,45,7,1,4,10885,83.0,2018
20555,45,7,1,4,10885,82.0,2018
36800,57,7,1,4,10900,65.0,2018
35000,43,7,0,4,10950,90.0,2018
35981,43,7,1,4,10950,90.0,2018
145540,57,2,1,4,10980,116.0,2018
27700,23,7,1,4,10990,71.0,2018
21382,38,7,1,4,10990,75.0,2018
90386,23,2,1,4,10990,86.0,2018
24200,48,3,0,4,10990,92.0,2018
38680,57,7,1,4,10997,90.0,2018
169792,23,2,1,4,11000,120.0,2018
96386,23,2,0,4,11296,120.0,2018
94000,43,2,1,4,11300,110.0,2018
35284,43,2,1,4,11349,110.0,2018
11705,25,7,1,4,11390,84.0,2018
22379,43,7,1,4,11997,90.0,2019
15333,43,7,1,4,11997,90.0,2019
17392,43,7,1,4,11997,90.0,2019
24284,43,7,1,4,11997,87.0,2019
22909,43,7,1,4,11997,87.0,2019
7600,48,3,0,0,12250,58.0,2019
10153,60,3,0,4,12270,82.0,2019
25041,57,7,1,4,12295,65.0,2019
18565,43,7,1,4,12297,90.0,2019
17150,55,7,0,4,12350,72.0,2019
85330,48,2,1,4,12450,95.0,2019
16700,43,7,1,4,12450,101.0,2019
31835,55,7,1,4,12470,72.0,2019
29986,43,7,1,4,12480,105.0,2019
8343,43,7,1,4,12480,75.0,2019
8703,57,7,1,4,12485,60.0,2019
24599,45,7,1,4,12485,83.0,2019
14300,48,7,1,4,12495,90.0,2019
19992,43,7,1,4,12497,87.0,2019
14883,43,7,1,4,12497,90.0,2019
28000,23,2,0,0,32753,190.0,2020
7342,23,2,0,1,32896,190.0,2020
10,49,2,0,3,33450,150.0,2020
18554,23,2,0,1,33994,190.0,2020
10,49,2,0,3,34960,150.0,2020
4999,49,2,0,0,34960,150.0,2020
5259,23,5,0,1,34985,152.0,2020
14490,23,2,0,4,34990,190.0,2020
10,49,2,0,3,35450,150.0,2020
10,49,2,0,3,35650,150.0,2020
10,49,2,0,3,35960,150.0,2020
12852,39,5,0,1,36480,211.0,2020
12260,23,2,0,4,36860,185.0,2020
14749,39,7,0,1,36880,184.0,2020
1756,49,5,0,0,37450,204.0,2020
1250,23,2,0,0,37990,170.0,2020
8,18,7,1,4,15400,101.0,2021
3000,25,7,1,0,15450,84.0,2021
1590,13,7,1,4,15490,82.0,2021
1590,13,7,1,4,15490,82.0,2021
20,38,7,1,3,15495,90.0,2021
3000,53,7,1,0,15500,83.0,2021
1500,48,10,1,0,15580,72.0,2021
1250,48,7,1,3,15650,67.0,2021
20,50,7,1,3,15690,95.0,2021
20,50,7,1,3,15690,95.0,2021
20,50,7,1,3,15790,95.0,2021
1250,48,7,1,4,15890,67.0,2021
1250,18,7,1,4,15950,91.0,2021
12700,45,7,0,4,15950,131.0,2021
3000,53,7,1,0,15950,83.0,2021
35,50,7,1,3,15950,95.0,2021
10,18,7,1,3,15975,101.0,2021
1354,43,7,1,4,15980,101.0,2021
1545,43,7,1,4,15980,101.0,2021
134500,3,2,1,4,6850,170.0,2011
77000,23,7,1,4,6850,105.0,2011
84411,43,7,1,4,6880,120.0,2011
51920,55,7,1,4,6890,99.0,2011
59500,3,7,1,4,6900,135.0,2011
196889,6,2,1,4,6900,184.0,2011
221560,6,2,1,4,6900,163.0,2011
114000,57,7,1,4,6950,80.0,2011
176520,5,2,1,4,6950,105.0,2011
105839,50,7,1,4,6980,60.0,2011
110000,57,2,1,4,6989,105.0,2011
129750,57,2,1,4,6990,105.0,2011
98000,57,7,1,4,6990,69.0,2011
88850,37,7,1,4,6990,75.0,2011
78501,43,7,1,4,6990,101.0,2011
157607,50,7,1,4,6990,125.0,2011
97152,31,7,1,4,6995,126.0,2011
167500,57,2,1,4,6999,140.0,2011
107000,53,7,1,4,7200,178.0,2012
105000,57,7,1,4,7200,105.0,2012
118000,57,2,1,4,7200,105.0,2012
63900,13,7,1,4,7250,120.0,2012
131991,5,7,1,4,7290,125.0,2012
105007,37,7,1,4,7300,98.0,2012
93000,57,7,1,4,7300,80.0,2012
99950,57,7,1,4,7350,90.0,2012
132709,57,2,1,4,7450,105.0,2012
60000,50,2,1,4,7490,105.0,2012
66609,43,7,1,4,7499,120.0,2012
99999,22,7,1,4,7499,95.0,2012
139991,55,7,0,4,7500,98.0,2012
92054,13,7,1,4,7500,120.0,2012
159895,6,7,1,4,7590,136.0,2012
187000,50,2,0,4,7600,140.0,2012
151400,57,2,1,4,7600,102.0,2012
158800,37,2,1,4,7750,111.0,2012
80000,58,7,0,4,7750,145.0,2012
200000,48,2,1,4,8489,114.0,2013
82000,60,7,0,4,8490,102.0,2013
135000,11,2,0,4,8490,163.0,2013
185888,57,2,1,4,8490,105.0,2013
115000,57,2,1,4,8499,105.0,2013
149000,57,2,1,4,8499,140.0,2013
86000,57,7,1,4,8500,86.0,2013
210000,5,2,0,4,8500,105.0,2013
67000,38,2,1,4,8590,116.0,2013
39361,22,7,1,4,8590,105.0,2013
116970,50,2,1,4,8599,140.0,2013
63000,49,7,1,4,8600,86.0,2013
23000,22,7,1,4,8600,69.0,2013
133900,45,2,0,4,8650,163.0,2013
96100,23,7,1,4,8750,125.0,2013
124700,50,2,1,4,8750,105.0,2013
25658,57,7,1,4,8770,69.0,2013
56108,57,7,0,4,8800,90.0,2013
161980,42,2,1,4,8590,110.0,2014
118800,6,7,1,4,8599,102.0,2014
136541,48,2,1,4,8650,90.0,2014
61567,23,7,1,4,8690,101.0,2014
80000,23,7,1,4,8700,125.0,2014
74301,23,7,1,4,8790,101.0,2014
61371,45,7,1,4,8790,82.0,2014
88500,13,2,1,4,8790,114.0,2014
199850,57,2,1,4,8799,177.0,2014
42000,53,7,1,4,8880,94.0,2014
78500,43,7,1,4,8900,120.0,2014
75300,24,7,1,4,8900,99.0,2014
218000,6,2,0,4,8900,163.0,2014
122700,24,7,0,4,8900,99.0,2014
122700,24,7,0,4,8900,99.0,2014
75300,24,7,1,4,8900,99.0,2014
68990,31,7,1,4,8900,90.0,2014
117330,22,7,1,4,8940,120.0,2014
66110,57,7,1,4,8950,69.0,2014
50100,42,2,1,4,8490,90.0,2015
68500,43,7,1,4,8490,116.0,2015
56213,43,7,1,4,8490,69.0,2015
185500,57,2,1,4,8490,110.0,2015
59000,48,7,1,4,8495,90.0,2015
59000,48,7,1,4,8495,90.0,2015
35000,22,7,1,4,8500,69.0,2015
33000,60,7,1,4,8500,71.0,2015
33000,60,7,1,4,8500,71.0,2015
23000,48,7,1,4,8500,73.0,2015
157645,58,2,1,4,8590,114.0,2015
136000,43,2,1,4,8699,136.0,2015
65000,57,2,1,4,8700,90.0,2015
104492,43,7,0,4,8750,116.0,2015
73449,25,7,1,4,8790,75.0,2015
48988,57,2,1,4,8790,75.0,2015
39458,43,7,1,4,8880,75.0,2015
38500,22,7,1,4,8888,69.0,2015
79000,31,7,1,4,8888,125.0,2015
94000,43,7,1,4,7450,69.0,2016
97700,49,7,1,4,7490,75.0,2016
54989,57,7,1,4,7490,60.0,2016
33500,22,7,1,4,7490,69.0,2016
85989,49,7,1,4,7490,90.0,2016
56859,43,7,1,4,7490,69.0,2016
54600,13,7,1,4,7499,69.0,2016
51300,13,7,1,4,7499,69.0,2016
27700,18,7,1,4,7499,90.0,2016
40000,50,7,1,4,7500,75.0,2016
67000,18,7,1,4,7500,73.0,2016
13500,48,7,1,4,7500,71.0,2016
93960,50,7,1,4,7590,60.0,2016
55900,13,7,1,4,7599,69.0,2016
31500,60,7,0,4,7600,71.0,2016
44610,43,7,1,4,7700,75.0,2016
22500,25,7,1,4,7700,67.0,2016
60000,43,2,1,4,7750,75.0,2016
46560,23,7,1,4,7750,60.0,2016
138800,43,2,1,4,7750,110.0,2016
28150,57,7,1,4,6999,60.0,2017
37300,60,7,1,4,7100,71.0,2017
51049,57,7,1,4,7170,60.0,2017
51639,57,7,1,4,7190,60.0,2017
51848,42,7,1,4,7200,80.0,2017
31600,57,7,1,4,7290,60.0,2017
43000,50,7,1,4,7300,75.0,2017
21200,45,7,1,4,7390,69.0,2017
57408,31,7,1,4,7398,67.0,2017
38820,48,7,1,4,7400,69.0,2017
69000,60,7,1,4,7449,71.0,2017
63452,43,7,1,4,7450,69.0,2017
12733,57,7,1,4,7450,60.0,2017
76860,25,7,1,4,7460,67.0,2017
28090,57,7,1,4,7490,60.0,2017
31010,48,7,1,4,7490,69.0,2017
35999,57,7,1,4,7490,60.0,2017
47999,60,7,1,4,7499,71.0,2017
19000,57,7,1,4,7499,60.0,2017
17000,60,7,1,4,7500,71.0,2017
45436,6,2,0,4,23900,150.0,2018
86150,58,2,1,4,23950,190.0,2018
26242,30,2,0,4,24990,140.0,2018
14000,23,7,0,0,24990,165.0,2018
38070,5,7,0,4,33880,190.0,2018
47080,39,7,0,4,34990,245.0,2018
126463,57,7,1,4,5390,60.0,2018
42000,41,7,1,4,5500,71.0,2018
34000,53,7,1,4,15840,140.0,2019
12,22,7,1,4,15990,69.0,2019
16476,31,7,0,4,15999,125.0,2019
17300,23,7,1,4,16950,125.0,2019
11194,22,7,1,0,16990,120.0,2019
21900,23,7,1,4,17650,125.0,2019
24266,25,7,1,4,17700,132.0,2019
1500,23,7,1,0,17990,101.0,2019
14369,22,7,0,4,17990,151.0,2019
27270,43,7,0,4,17999,140.0,2019
27270,43,7,0,4,17999,140.0,2019
100,38,7,1,4,18990,121.0,2019
23300,31,2,1,4,18990,136.0,2019
29350,37,7,0,4,19700,102.0,2019
23800,38,7,1,4,19888,122.0,2019
5894,30,7,0,4,19990,150.0,2019
24300,31,2,1,4,19990,136.0,2019
11800,38,7,1,4,20333,165.0,2019
18127,38,7,1,4,20888,145.0,2019
12800,23,2,1,4,21350,101.0,2019
